node_name,node_path,linked_to_specific_knowledge_point,status,specific_knowledge_points,other_link_locations,latest_spatial_vectors_import,source_paths
题型 3 充分条件与必要条件的应用_b3,mathmap/习题/题型整理/题型 3 充分条件与必要条件的应用_b3.md,YES,LINKED_SPECIFIC_KP,充分条件与必要条件,,NO,
题型 3 函数奇偶性的应用_b4,mathmap/习题/题型整理/题型 3 函数奇偶性的应用_b4.md,YES,LINKED_SPECIFIC_KP,奇偶性,,NO,
题型 3 函数模型的选择_b4,mathmap/习题/题型整理/题型 3 函数模型的选择_b4.md,YES,LINKED_SPECIFIC_KP,函数的应用（二） | 函数的概念,,NO,
题型 3 函数的周期性和图象的对称性_b4,mathmap/习题/题型整理/题型 3 函数的周期性和图象的对称性_b4.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的概念与性质 小结,,NO,
题型 3 分段函数_b4,mathmap/习题/题型整理/题型 3 分段函数_b4.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的表示法,,NO,
题型 3 利用“1”的代换求最值_b4,mathmap/习题/题型整理/题型 3 利用“1”的代换求最值_b4.md,YES,LINKED_SPECIFIC_KP,二次函数与一元二次方程、不等式,,NO,
题型 3 利用不等式的性质比较大小_b4,mathmap/习题/题型整理/题型 3 利用不等式的性质比较大小_b4.md,YES,LINKED_SPECIFIC_KP,等式性质与不等式性质,,NO,
题型 3 升降幂公式的应用_b4,mathmap/习题/题型整理/题型 3 升降幂公式的应用_b4.md,YES,LINKED_SPECIFIC_KP,简单的三角恒等变换,,NO,
题型 3 双曲线定义及方程的应用_b4,mathmap/习题/题型整理/题型 3 双曲线定义及方程的应用_b4.md,YES,LINKED_SPECIFIC_KP,双曲线的标准方程,,NO,
题型 3 向量的夹角及其应用_b3,mathmap/习题/题型整理/题型 3 向量的夹角及其应用_b3.md,YES,LINKED_SPECIFIC_KP,空间向量的数量积运算,,NO,
题型 3 命题否定的应用_b4,mathmap/习题/题型整理/题型 3 命题否定的应用_b4.md,YES,LINKED_SPECIFIC_KP,全称量词命题和存在量词命题的否定,,NO,
题型 3 圆锥曲线中的新定义、新情境问题_b5,mathmap/习题/题型整理/题型 3 圆锥曲线中的新定义、新情境问题_b5.md,YES,LINKED_SPECIFIC_KP,第三章 圆锥曲线的方程,,NO,
题型 3 奇偶性、对称性_b8,mathmap/习题/题型整理/题型 3 奇偶性、对称性_b8.md,YES,LINKED_SPECIFIC_KP,三角函数的应用 | 奇偶性,,NO,
题型 3 奇偶性、对称性、周期性_b5,mathmap/习题/题型整理/题型 3 奇偶性、对称性、周期性_b5.md,YES,LINKED_SPECIFIC_KP,奇偶性 | 正切函数的性质与图象,,NO,
题型 3 对数的换底公式_b4,mathmap/习题/题型整理/题型 3 对数的换底公式_b4.md,YES,LINKED_SPECIFIC_KP,对数的运算,,NO,
题型 3 幂函数和对勾函数的应用_b4,mathmap/习题/题型整理/题型 3 幂函数和对勾函数的应用_b4.md,YES,LINKED_SPECIFIC_KP,函数的应用（一） | 幂函数,,NO,
题型 3 平行与垂直的应用_b3,mathmap/习题/题型整理/题型 3 平行与垂直的应用_b3.md,YES,LINKED_SPECIFIC_KP,直线的倾斜角与斜率,,NO,
题型 3 应用指数函数、对数函数的性质确定参数的值或范围_b4,mathmap/习题/题型整理/题型 3 应用指数函数、对数函数的性质确定参数的值或范围_b4.md,YES,LINKED_SPECIFIC_KP,对数函数,,NO,
题型 3 弧度制下终边相同的角的公式的应用_b4,mathmap/习题/题型整理/题型 3 弧度制下终边相同的角的公式的应用_b4.md,YES,LINKED_SPECIFIC_KP,弧度制,,NO,
题型 3 恒成立与能成立问题_b3,mathmap/习题/题型整理/题型 3 恒成立与能成立问题_b3.md,YES,LINKED_SPECIFIC_KP,函数的概念与性质 小结,,NO,
题型 3 抛物线定义的应用之距离转化_b4,mathmap/习题/题型整理/题型 3 抛物线定义的应用之距离转化_b4.md,YES,LINKED_SPECIFIC_KP,抛物线的标准方程,,NO,
题型 3 数乘概念的理解及运算_b4,mathmap/习题/题型整理/题型 3 数乘概念的理解及运算_b4.md,YES,LINKED_SPECIFIC_KP,空间向量的线性运算,,NO,
题型 3 根据命题的真假求参数的取值范围_b4,mathmap/习题/题型整理/题型 3 根据命题的真假求参数的取值范围_b4.md,YES,LINKED_SPECIFIC_KP,全称量词与存在量词,,NO,
题型 3 求离心率的取值范围_b3,mathmap/习题/题型整理/题型 3 求离心率的取值范围_b3.md,YES,LINKED_SPECIFIC_KP,椭圆的简单几何性质,,NO,
题型 3 点与圆的位置关系_b4,mathmap/习题/题型整理/题型 3 点与圆的位置关系_b4.md,YES,LINKED_SPECIFIC_KP,圆的一般方程,,NO,
题型 3 用图_b4,mathmap/习题/题型整理/题型 3 用图_b4.md,YES,LINKED_SPECIFIC_KP,余弦函数的图象,,NO,
题型 3 用空间向量研究二面角或面面角_b4,mathmap/习题/题型整理/题型 3 用空间向量研究二面角或面面角_b4.md,YES,LINKED_SPECIFIC_KP,用空间向量研究夹角问题,,NO,
题型 3 用空间向量研究线面距、面面距_b3,mathmap/习题/题型整理/题型 3 用空间向量研究线面距、面面距_b3.md,YES,LINKED_SPECIFIC_KP,用空间向量研究距离问题,,NO,
题型 3 直线与圆相交的有关问题_b4,mathmap/习题/题型整理/题型 3 直线与圆相交的有关问题_b4.md,YES,LINKED_SPECIFIC_KP,直线与圆的位置关系,,NO,
题型 3 直线与抛物线的位置关系_b4,mathmap/习题/题型整理/题型 3 直线与抛物线的位置关系_b4.md,YES,LINKED_SPECIFIC_KP,抛物线的简单几何性质,,NO,
题型 3 相关点法求轨迹问题_b4,mathmap/习题/题型整理/题型 3 相关点法求轨迹问题_b4.md,YES,LINKED_SPECIFIC_KP,圆的方程,,NO,
题型 3 离心率的值_b4,mathmap/习题/题型整理/题型 3 离心率的值_b4.md,YES,LINKED_SPECIFIC_KP,双曲线的简单几何性质 | 椭圆的简单几何性质 | 椭圆的综合应用,,NO,
题型 3 空间向量数量积的坐标表示_b3,mathmap/习题/题型整理/题型 3 空间向量数量积的坐标表示_b3.md,YES,LINKED_SPECIFIC_KP,空间向量运算的坐标表示,,NO,
题型 3 空间线面位置关系的探索性问题_b4,mathmap/习题/题型整理/题型 3 空间线面位置关系的探索性问题_b4.md,YES,LINKED_SPECIFIC_KP,用空间向量研究直线、平面的位置关系,,NO,
题型 3 线关于点对称_b4,mathmap/习题/题型整理/题型 3 线关于点对称_b4.md,YES,LINKED_SPECIFIC_KP,直线的方程,,NO,
题型 3 给值求值_b4,mathmap/习题/题型整理/题型 3 给值求值_b4.md,YES,LINKED_SPECIFIC_KP,诱导公式,,NO,
题型 3 给值求角_b3,mathmap/习题/题型整理/题型 3 给值求角_b3.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 3 补集运算_b4,mathmap/习题/题型整理/题型 3 补集运算_b4.md,YES,LINKED_SPECIFIC_KP,集合的基本运算,,NO,
题型 3 角所在象限的判断_b4,mathmap/习题/题型整理/题型 3 角所在象限的判断_b4.md,YES,LINKED_SPECIFIC_KP,任意角,,NO,
题型 3 诱导公式一_b4,mathmap/习题/题型整理/题型 3 诱导公式一_b4.md,YES,LINKED_SPECIFIC_KP,三角函数的概念 | 诱导公式,,NO,
题型 3 集合的表示方法_b4,mathmap/习题/题型整理/题型 3 集合的表示方法_b4.md,YES,LINKED_SPECIFIC_KP,集合的概念,,NO,
题型 3_ 利用倍角公式化简三角函数,mathmap/习题/题型整理/题型 3_ 利用倍角公式化简三角函数.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 3_ 利用数量积求长度与距离,mathmap/习题/题型整理/题型 3_ 利用数量积求长度与距离.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算,,YES,空间向量与立体几何/第一节 空间向量及其运算/▶ ▷ 重点题型专练/题型 3_ 利用数量积求长度与距离/题型 3_ 利用数量积求长度与距离.md
题型 3_ 向量共线与共面的坐标表示,mathmap/习题/题型整理/题型 3_ 向量共线与共面的坐标表示.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算的坐标表示,,YES,空间向量与立体几何/第三节 空间向量及其运算的坐标表示/重点题型专练/题型 3_ 向量共线与共面的坐标表示/题型 3_ 向量共线与共面的坐标表示.md
题型 3_ 向量数量积的坐标运算,mathmap/习题/题型整理/题型 3_ 向量数量积的坐标运算.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理及坐标表示,,NO,
题型 3_ 图像与性质的综合应用,mathmap/习题/题型整理/题型 3_ 图像与性质的综合应用.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 3_ 平行垂直关系中的探索性问题,mathmap/习题/题型整理/题型 3_ 平行垂直关系中的探索性问题.md,NO,UNLINKED,,,YES,空间向量与立体几何/第四节 向量法研究直线、平面的位置关系/重点题型专练/题型 3_ 平行垂直关系中的探索性问题/题型 3_ 平行垂直关系中的探索性问题.md
题型 3_ 求空间面面夹角,mathmap/习题/题型整理/题型 3_ 求空间面面夹角.md,NO,UNLINKED,,,YES,空间向量与立体几何/第七节 向量法求空间夹角/重点题型专练/题型 3_ 求空间面面夹角/题型 3_ 求空间面面夹角.md
题型 3_ 求线段长问题,mathmap/习题/题型整理/题型 3_ 求线段长问题.md,YES,LINKED_SPECIFIC_KP,余弦定理、正弦定理,,NO,
题型 3_ 点到平面的距离,mathmap/习题/题型整理/题型 3_ 点到平面的距离.md,NO,UNLINKED,,,YES,空间向量与立体几何/第六节 向量法求空间距离/重点题型专练/题型 3_ 点到平面的距离/题型 3_ 点到平面的距离.md
题型 3_ 诱导公式的综合应用,mathmap/习题/题型整理/题型 3_ 诱导公式的综合应用.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 4 与两圆位置关系有关的综合问题_b5,mathmap/习题/题型整理/题型 4 与两圆位置关系有关的综合问题_b5.md,YES,LINKED_SPECIFIC_KP,圆与圆的位置关系,,NO,
题型 4 函数性质的综合应用_b5,mathmap/习题/题型整理/题型 4 函数性质的综合应用_b5.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的概念与性质 小结,,NO,
题型 4 函数的实际应用_b5,mathmap/习题/题型整理/题型 4 函数的实际应用_b5.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的表示法,,NO,
题型 4 分式不等式及高次不等式的解法_b5,mathmap/习题/题型整理/题型 4 分式不等式及高次不等式的解法_b5.md,YES,LINKED_SPECIFIC_KP,二次函数与一元二次方程、不等式,,NO,
题型 4 利用图象确定函数解析式_b5,mathmap/习题/题型整理/题型 4 利用图象确定函数解析式_b5.md,YES,LINKED_SPECIFIC_KP,函数 y = A sin(ωx + φ) | 函数的概念,,NO,
题型 4 利用基本不等式求最值之有条件求最值_b5,mathmap/习题/题型整理/题型 4 利用基本不等式求最值之有条件求最值_b5.md,YES,LINKED_SPECIFIC_KP,基本不等式,,NO,
题型 4 利用诱导公式化简_b5,mathmap/习题/题型整理/题型 4 利用诱导公式化简_b5.md,YES,LINKED_SPECIFIC_KP,诱导公式,,NO,
题型 4 单调性_b6,mathmap/习题/题型整理/题型 4 单调性_b6.md,YES,LINKED_SPECIFIC_KP,单调性,,NO,
题型 4 向量共线、共面的判定及应用_b5,mathmap/习题/题型整理/题型 4 向量共线、共面的判定及应用_b5.md,YES,LINKED_SPECIFIC_KP,空间向量的线性运算,,NO,
题型 4 对数函数与指数函数互为反函数_b5,mathmap/习题/题型整理/题型 4 对数函数与指数函数互为反函数_b5.md,YES,LINKED_SPECIFIC_KP,对数函数 | 对数函数的图象和性质,,NO,
题型 4 对数恒等式_b5,mathmap/习题/题型整理/题型 4 对数恒等式_b5.md,YES,LINKED_SPECIFIC_KP,对数的运算,,NO,
题型 4 弧度制下的扇形面积公式_b5,mathmap/习题/题型整理/题型 4 弧度制下的扇形面积公式_b5.md,YES,LINKED_SPECIFIC_KP,弧度制,,NO,
题型 4 抛物线定义的应用之距离最值_b5,mathmap/习题/题型整理/题型 4 抛物线定义的应用之距离最值_b5.md,YES,LINKED_SPECIFIC_KP,抛物线的标准方程,,NO,
题型 4 根据集合间的运算求参数_b5,mathmap/习题/题型整理/题型 4 根据集合间的运算求参数_b5.md,YES,LINKED_SPECIFIC_KP,集合的基本运算 | 集合的概念,,NO,
题型 4 相同函数_b5,mathmap/习题/题型整理/题型 4 相同函数_b5.md,YES,LINKED_SPECIFIC_KP,函数的概念,,NO,
题型 4 离心率的取值范围_b5,mathmap/习题/题型整理/题型 4 离心率的取值范围_b5.md,YES,LINKED_SPECIFIC_KP,双曲线的简单几何性质 | 椭圆的简单几何性质 | 椭圆的综合应用,,NO,
题型 4 线关于线对称_b5,mathmap/习题/题型整理/题型 4 线关于线对称_b5.md,YES,LINKED_SPECIFIC_KP,直线的方程,,NO,
题型 4 辅助角公式的应用_b4,mathmap/习题/题型整理/题型 4 辅助角公式的应用_b4.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型 4_ 利用数量积求夹角,mathmap/习题/题型整理/题型 4_ 利用数量积求夹角.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算,,YES,空间向量与立体几何/第一节 空间向量及其运算/▶ ▷ 重点题型专练/题型 4_ 利用数量积求夹角/题型 4_ 利用数量积求夹角.md
题型 4_ 向量模长与距离的坐标表示,mathmap/习题/题型整理/题型 4_ 向量模长与距离的坐标表示.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算的坐标表示,,YES,空间向量与立体几何/第三节 空间向量及其运算的坐标表示/重点题型专练/题型 4_ 向量模长与距离的坐标表示/题型 4_ 向量模长与距离的坐标表示.md
题型 4_ 向量的模的坐标运算,mathmap/习题/题型整理/题型 4_ 向量的模的坐标运算.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理及坐标表示,,NO,
题型 4_ 根据对称性求 $_omega$ 的范围,mathmap/习题/题型整理/题型 4_ 根据对称性求 $_omega$ 的范围.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 4_ 求角或三角函数值问题,mathmap/习题/题型整理/题型 4_ 求角或三角函数值问题.md,YES,LINKED_SPECIFIC_KP,余弦定理、正弦定理,,NO,
题型 4_ 直线到平面的距离,mathmap/习题/题型整理/题型 4_ 直线到平面的距离.md,NO,UNLINKED,,,YES,空间向量与立体几何/第六节 向量法求空间距离/重点题型专练/题型 4_ 直线到平面的距离/题型 4_ 直线到平面的距离.md
题型 5 三角形内同角三角函数的基本关系的应用_b6,mathmap/习题/题型整理/题型 5 三角形内同角三角函数的基本关系的应用_b6.md,YES,LINKED_SPECIFIC_KP,同角三角函数的基本关系,,NO,
题型 5 向量夹角_b5,mathmap/习题/题型整理/题型 5 向量夹角_b5.md,YES,LINKED_SPECIFIC_KP,空间向量运算的坐标表示,,NO,
题型 5_ 利用数量积证明垂直问题,mathmap/习题/题型整理/题型 5_ 利用数量积证明垂直问题.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算,,YES,空间向量与立体几何/第一节 空间向量及其运算/▶ ▷ 重点题型专练/题型 5_ 利用数量积证明垂直问题/题型 5_ 利用数量积证明垂直问题.md
题型 5_ 平面到平面的距离,mathmap/习题/题型整理/题型 5_ 平面到平面的距离.md,NO,UNLINKED,,,YES,空间向量与立体几何/第六节 向量法求空间距离/重点题型专练/题型 5_ 平面到平面的距离/题型 5_ 平面到平面的距离.md
题型 5_ 投影的坐标运算与表示,mathmap/习题/题型整理/题型 5_ 投影的坐标运算与表示.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理及坐标表示,,NO,
题型 5_ 根据极值与最值求 $_omega$ 的范围,mathmap/习题/题型整理/题型 5_ 根据极值与最值求 $_omega$ 的范围.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 5_ 空间向量夹角的坐标表示,mathmap/习题/题型整理/题型 5_ 空间向量夹角的坐标表示.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算的坐标表示,,YES,空间向量与立体几何/第三节 空间向量及其运算的坐标表示/重点题型专练/题型 5_ 空间向量夹角的坐标表示/题型 5_ 空间向量夹角的坐标表示.md
题型 6 向量的平行与垂直_b6,mathmap/习题/题型整理/题型 6 向量的平行与垂直_b6.md,YES,LINKED_SPECIFIC_KP,空间向量运算的坐标表示,,NO,
题型 6 投影向量_b6,mathmap/习题/题型整理/题型 6 投影向量_b6.md,YES,LINKED_SPECIFIC_KP,空间向量的数量积运算,,NO,
题型 6_ 向量的夹角与垂直问题,mathmap/习题/题型整理/题型 6_ 向量的夹角与垂直问题.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理及坐标表示,,NO,
题型 6_ 坐标法求取值范围问题,mathmap/习题/题型整理/题型 6_ 坐标法求取值范围问题.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算的坐标表示,,YES,空间向量与立体几何/第三节 空间向量及其运算的坐标表示/重点题型专练/题型 6_ 坐标法求取值范围问题/题型 6_ 坐标法求取值范围问题.md
题型 6_ 异面直线间的距离,mathmap/习题/题型整理/题型 6_ 异面直线间的距离.md,NO,UNLINKED,,,YES,空间向量与立体几何/第六节 向量法求空间距离/重点题型专练/题型 6_ 异面直线间的距离/题型 6_ 异面直线间的距离.md
题型 6_ 空间向量的投影,mathmap/习题/题型整理/题型 6_ 空间向量的投影.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算,,YES,空间向量与立体几何/第一节 空间向量及其运算/▶ ▷ 重点题型专练/题型 6_ 空间向量的投影/题型 6_ 空间向量的投影.md
题型 7 利用基本不等式求解有解或恒成立问题_b8,mathmap/习题/题型整理/题型 7 利用基本不等式求解有解或恒成立问题_b8.md,YES,LINKED_SPECIFIC_KP,基本不等式,,NO,
题型 7 投影向量_b7,mathmap/习题/题型整理/题型 7 投影向量_b7.md,YES,LINKED_SPECIFIC_KP,空间向量的数量积运算 | 空间向量运算的坐标表示,,NO,
题型 7_ 利用坐标法求取值范围,mathmap/习题/题型整理/题型 7_ 利用坐标法求取值范围.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理及坐标表示,,NO,
题型 7_ 已知定轴心及单调性型,mathmap/习题/题型整理/题型 7_ 已知定轴心及单调性型.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型 7_ 数量积的取值范围,mathmap/习题/题型整理/题型 7_ 数量积的取值范围.md,YES,LINKED_SPECIFIC_KP,空间向量及其运算,,YES,空间向量与立体几何/第一节 空间向量及其运算/▶ ▷ 重点题型专练/题型 7_ 数量积的取值范围/题型 7_ 数量积的取值范围.md
题型 7_ 空间距离的综合问题,mathmap/习题/题型整理/题型 7_ 空间距离的综合问题.md,NO,UNLINKED,,,YES,空间向量与立体几何/第六节 向量法求空间距离/重点题型专练/题型 7_ 空间距离的综合问题/题型 7_ 空间距离的综合问题.md
题型 8_ 多条件综合类型,mathmap/习题/题型整理/题型 8_ 多条件综合类型.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型1 “五点法”作函数 $y = A_sin (_omega x + _varphi)$ 的图象_b2,mathmap/习题/题型整理/题型1 “五点法”作函数 $y = A_sin (_omega x + _varphi)$ 的图象_b2.md,YES,LINKED_SPECIFIC_KP,函数 y = A sin(ωx + φ) | 函数的概念,,NO,
题型1 函数 $y = A _sin (_omega x + _varphi)$ 描述简谐运动时的基本概念_b2,mathmap/习题/题型整理/题型1 函数 $y = A _sin (_omega x + _varphi)$ 描述简谐运动时的基本概念_b2.md,YES,LINKED_SPECIFIC_KP,三角函数的应用 | 函数的概念,,NO,
题型1 指数函数的图象_b2,mathmap/习题/题型整理/题型1 指数函数的图象_b2.md,YES,LINKED_SPECIFIC_KP,指数函数 | 指数函数的图象和性质,,NO,
题型1 指数函数的概念_b2,mathmap/习题/题型整理/题型1 指数函数的概念_b2.md,YES,LINKED_SPECIFIC_KP,指数函数的概念,,NO,
题型1 画图_b2,mathmap/习题/题型整理/题型1 画图_b2.md,YES,LINKED_SPECIFIC_KP,余弦函数的图象,,NO,
题型1_求 $_omega$ 的定值问题,mathmap/习题/题型整理/题型1_求 $_omega$ 的定值问题.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型1_用基底向量表示已知向量 ▷方法1_直接利用向量的线性运算转化,mathmap/习题/题型整理/题型1_用基底向量表示已知向量 ▷方法1_直接利用向量的线性运算转化.md,YES,LINKED_SPECIFIC_KP,平面向量基本定理,,NO,
题型2 函数中的新定义问题_b3,mathmap/习题/题型整理/题型2 函数中的新定义问题_b3.md,YES,LINKED_SPECIFIC_KP,函数的概念,,NO,
题型2 利用配凑法求最值_b3,mathmap/习题/题型整理/题型2 利用配凑法求最值_b3.md,YES,LINKED_SPECIFIC_KP,二次函数与一元二次方程、不等式,,NO,
题型2 对数函数模型_b3,mathmap/习题/题型整理/题型2 对数函数模型_b3.md,YES,LINKED_SPECIFIC_KP,函数的应用（二） | 对数函数,,NO,
题型2 确定函数的单调区间及单调性_b3,mathmap/习题/题型整理/题型2 确定函数的单调区间及单调性_b3.md,YES,LINKED_SPECIFIC_KP,函数的概念与性质 小结 | 单调性,,NO,
题型3 三角函数模型的应用_b4,mathmap/习题/题型整理/题型3 三角函数模型的应用_b4.md,YES,LINKED_SPECIFIC_KP,三角函数的应用,,NO,
题型3 函数值与函数的值域_b4,mathmap/习题/题型整理/题型3 函数值与函数的值域_b4.md,YES,LINKED_SPECIFIC_KP,函数的概念,,NO,
题型3 函数单调性的应用_b4,mathmap/习题/题型整理/题型3 函数单调性的应用_b4.md,YES,LINKED_SPECIFIC_KP,函数的概念与性质 小结 | 单调性,,NO,
题型3 函数零点的应用_b4,mathmap/习题/题型整理/题型3 函数零点的应用_b4.md,YES,LINKED_SPECIFIC_KP,函数的概念 | 函数的零点与方程的解,,NO,
题型3 利用基本不等式求最值之无条件求最值_b4,mathmap/习题/题型整理/题型3 利用基本不等式求最值之无条件求最值_b4.md,YES,LINKED_SPECIFIC_KP,基本不等式,,NO,
题型3 实数指数幂的运算性质_b4,mathmap/习题/题型整理/题型3 实数指数幂的运算性质_b4.md,YES,LINKED_SPECIFIC_KP,分数指数幂 | 指数幂的运算性质,,NO,
题型3 对数函数的性质_b4,mathmap/习题/题型整理/题型3 对数函数的性质_b4.md,YES,LINKED_SPECIFIC_KP,对数函数 | 对数函数的图象和性质,,NO,
题型3 幂函数的性质与应用_b4,mathmap/习题/题型整理/题型3 幂函数的性质与应用_b4.md,YES,LINKED_SPECIFIC_KP,幂函数,,NO,
题型3 椭圆定义及方程的应用_b4,mathmap/习题/题型整理/题型3 椭圆定义及方程的应用_b4.md,YES,LINKED_SPECIFIC_KP,椭圆及其标准方程,,NO,
题型3 直线与双曲线位置关系的应用_b4,mathmap/习题/题型整理/题型3 直线与双曲线位置关系的应用_b4.md,YES,LINKED_SPECIFIC_KP,双曲线的综合应用,,NO,
题型3 直线与椭圆位置关系的应用_b3,mathmap/习题/题型整理/题型3 直线与椭圆位置关系的应用_b3.md,YES,LINKED_SPECIFIC_KP,椭圆的综合应用,,NO,
题型3 直观想象、逻辑推理、数学运算等核心素养在求解集合问题中的应用_b4,mathmap/习题/题型整理/题型3 直观想象、逻辑推理、数学运算等核心素养在求解集合问题中的应用_b4.md,YES,LINKED_SPECIFIC_KP,第一章 集合与常用逻辑用语 | 集合的概念,,NO,
题型3 集合相等与空集_b4,mathmap/习题/题型整理/题型3 集合相等与空集_b4.md,YES,LINKED_SPECIFIC_KP,集合的概念 | 集合间的基本关系,,NO,
题型3_根据单调性求 $_omega$ 的范围,mathmap/习题/题型整理/题型3_根据单调性求 $_omega$ 的范围.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
题型4 公式 $(_sin _alpha _pm _cos _alpha)^{2} = 1 _pm 2 _sin _al,mathmap/习题/题型整理/题型4 公式 $(_sin _alpha _pm _cos _alpha)^{2} = 1 _pm 2 _sin _al.md,YES,LINKED_SPECIFIC_KP,同角三角函数的基本关系,,NO,
题型4 利用不等式的性质求代数式的取值范围_b5,mathmap/习题/题型整理/题型4 利用不等式的性质求代数式的取值范围_b5.md,YES,LINKED_SPECIFIC_KP,等式性质与不等式性质,,NO,
题型4 利用消元法或换元法求最值_b5,mathmap/习题/题型整理/题型4 利用消元法或换元法求最值_b5.md,YES,LINKED_SPECIFIC_KP,二次函数与一元二次方程、不等式,,NO,
题型4 向量垂直_b4,mathmap/习题/题型整理/题型4 向量垂直_b4.md,YES,LINKED_SPECIFIC_KP,空间向量的数量积运算,,NO,
题型4 向量的模与两点间的距离_b4,mathmap/习题/题型整理/题型4 向量的模与两点间的距离_b4.md,YES,LINKED_SPECIFIC_KP,空间向量运算的坐标表示,,NO,
题型4 直线与圆的方程的应用_b5,mathmap/习题/题型整理/题型4 直线与圆的方程的应用_b5.md,YES,LINKED_SPECIFIC_KP,直线与圆的位置关系,,NO,
题型5 与一元二次不等式有关的恒成立与有解问题_b6,mathmap/习题/题型整理/题型5 与一元二次不等式有关的恒成立与有解问题_b6.md,YES,LINKED_SPECIFIC_KP,一元二次不等式 | 二次函数与一元二次方程、不等式,,NO,
题型5 函数 $y = A _sin (_omega x + _varphi)$ 的图象与性质的综合_b6,mathmap/习题/题型整理/题型5 函数 $y = A _sin (_omega x + _varphi)$ 的图象与性质的综合_b6.md,YES,LINKED_SPECIFIC_KP,函数 y = A sin(ωx + φ) | 函数的概念,,NO,
题型5 函数对应关系的表示_b6,mathmap/习题/题型整理/题型5 函数对应关系的表示_b6.md,YES,LINKED_SPECIFIC_KP,函数的概念,,NO,
题型5 利用基本不等式证明不等式_b6,mathmap/习题/题型整理/题型5 利用基本不等式证明不等式_b6.md,YES,LINKED_SPECIFIC_KP,基本不等式,,NO,
题型5 利用数量积求向量的模_b5,mathmap/习题/题型整理/题型5 利用数量积求向量的模_b5.md,YES,LINKED_SPECIFIC_KP,空间向量的数量积运算,,NO,
题型6 一元二次不等式的实际应用_b7,mathmap/习题/题型整理/题型6 一元二次不等式的实际应用_b7.md,YES,LINKED_SPECIFIC_KP,一元二次不等式 | 二次函数与一元二次方程、不等式,,NO,
题型6 利用基本不等式求解实际应用题_b7,mathmap/习题/题型整理/题型6 利用基本不等式求解实际应用题_b7.md,YES,LINKED_SPECIFIC_KP,基本不等式,,NO,
题型6_根据零点及零点个数求 $_omega$ 的范围,mathmap/习题/题型整理/题型6_根据零点及零点个数求 $_omega$ 的范围.md,YES,LINKED_SPECIFIC_KP,第五章 三角函数,,NO,
